sex,x,L,M,S
F,962,-0.3131,13.0174,0.12663
F,963,-0.3132,13.0237,0.12665
F,964,-0.3132,13.03,0.12666
F,965,-0.3133,13.0363,0.12668
F,966,-0.3134,13.0427,0.1267
F,967,-0.3134,13.049,0.12671
F,968,-0.3135,13.0553,0.12673
F,969,-0.3135,13.0616,0.12675
F,970,-0.3136,13.0679,0.12676
F,971,-0.3136,13.0742,0.12678
F,972,-0.3137,13.0804,0.1268
F,973,-0.3138,13.0867,0.12681
F,974,-0.3138,13.093,0.12683
F,975,-0.3139,13.0993,0.12685
F,976,-0.3139,13.1056,0.12687
F,977,-0.314,13.1119,0.12688
F,978,-0.314,13.1182,0.1269
F,979,-0.3141,13.1245,0.12692
F,980,-0.3142,13.1307,0.12693
F,981,-0.3142,13.137,0.12695
F,982,-0.3143,13.1433,0.12697
F,983,-0.3143,13.1496,0.12699
F,984,-0.3144,13.1558,0.127
F,985,-0.3144,13.1621,0.12702
F,986,-0.3145,13.1684,0.12704
F,987,-0.3145,13.1746,0.12706
F,988,-0.3146,13.1809,0.12707
F,989,-0.3147,13.1872,0.12709
F,990,-0.3147,13.1934,0.12711
F,991,-0.3148,13.1997,0.12713
F,992,-0.3148,13.2059,0.12714
F,993,-0.3149,13.2122,0.12716
F,994,-0.3149,13.2185,0.12718
F,995,-0.315,13.2247,0.1272
F,996,-0.315,13.231,0.12721
F,997,-0.3151,13.2372,0.12723
F,998,-0.3152,13.2435,0.12725
F,999,-0.3152,13.2497,0.12727
F,1000,-0.3153,13.256,0.12729
F,1001,-0.3153,13.2622,0.1273
F,1002,-0.3154,13.2684,0.12732
F,1003,-0.3154,13.2747,0.12734
F,1004,-0.3155,13.2809,0.12736
F,1005,-0.3155,13.2872,0.12738
F,1006,-0.3156,13.2934,0.12739
F,1007,-0.3156,13.2996,0.12741
F,1008,-0.3157,13.3059,0.12743
F,1009,-0.3158,13.3121,0.12745
F,1010,-0.3158,13.3183,0.12747
F,1011,-0.3159,13.3246,0.12749
F,1012,-0.3159,13.3308,0.1275
F,1013,-0.316,13.337,0.12752
F,1014,-0.316,13.3433,0.12754
F,1015,-0.3161,13.3495,0.12756
F,1016,-0.3161,13.3557,0.12758
F,1017,-0.3162,13.3619,0.1276
F,1018,-0.3162,13.3682,0.12762
F,1019,-0.3163,13.3744,0.12763
F,1020,-0.3163,13.3806,0.12765
F,1021,-0.3164,13.3868,0.12767
F,1022,-0.3164,13.3931,0.12769
F,1023,-0.3165,13.3993,0.12771
F,1024,-0.3165,13.4055,0.12773
F,1025,-0.3166,13.4117,0.12775
F,1026,-0.3167,13.4179,0.12777
F,1027,-0.3167,13.4242,0.12779
F,1028,-0.3168,13.4304,0.12781
F,1029,-0.3168,13.4366,0.12782
F,1030,-0.3169,13.4428,0.12784
F,1031,-0.3169,13.449,0.12786
F,1032,-0.317,13.4552,0.12788
F,1033,-0.317,13.4614,0.1279
F,1034,-0.3171,13.4677,0.12792
F,1035,-0.3171,13.4739,0.12794
F,1036,-0.3172,13.4801,0.12796
F,1037,-0.3172,13.4863,0.12798
F,1038,-0.3173,13.4925,0.128
F,1039,-0.3173,13.4987,0.12802
F,1040,-0.3174,13.5049,0.12804
F,1041,-0.3174,13.5111,0.12806
F,1042,-0.3175,13.5173,0.12808
F,1043,-0.3175,13.5235,0.1281
F,1044,-0.3176,13.5297,0.12812
F,1045,-0.3176,13.5359,0.12814
F,1046,-0.3177,13.5421,0.12816
F,1047,-0.3177,13.5483,0.12818
F,1048,-0.3178,13.5545,0.12819
F,1049,-0.3178,13.5607,0.12821
F,1050,-0.3179,13.5669,0.12823
F,1051,-0.3179,13.5731,0.12825
F,1052,-0.318,13.5793,0.12827
F,1053,-0.318,13.5855,0.12829
F,1054,-0.3181,13.5917,0.12832
F,1055,-0.3181,13.5979,0.12834
F,1056,-0.3182,13.6041,0.12836
F,1057,-0.3182,13.6103,0.12838
F,1058,-0.3183,13.6165,0.1284
F,1059,-0.3183,13.6227,0.12842
F,1060,-0.3184,13.6289,0.12844
F,1061,-0.3184,13.6351,0.12846
F,1062,-0.3185,13.6413,0.12848
F,1063,-0.3185,13.6475,0.1285
F,1064,-0.3186,13.6537,0.12852
F,1065,-0.3186,13.6599,0.12854
F,1066,-0.3187,13.6661,0.12856
F,1067,-0.3187,13.6723,0.12858
F,1068,-0.3188,13.6785,0.1286
F,1069,-0.3188,13.6847,0.12862
F,1070,-0.3189,13.6909,0.12864
F,1071,-0.3189,13.6971,0.12866
F,1072,-0.319,13.7033,0.12868
F,1073,-0.319,13.7095,0.12871
F,1074,-0.3191,13.7157,0.12873
F,1075,-0.3191,13.7218,0.12875
F,1076,-0.3192,13.728,0.12877
F,1077,-0.3192,13.7342,0.12879
F,1078,-0.3193,13.7404,0.12881
F,1079,-0.3193,13.7466,0.12883
F,1080,-0.3194,13.7528,0.12885
F,1081,-0.3194,13.759,0.12887
F,1082,-0.3195,13.7652,0.1289
F,1083,-0.3195,13.7714,0.12892
F,1084,-0.3196,13.7776,0.12894
F,1085,-0.3196,13.7838,0.12896
F,1086,-0.3197,13.7899,0.12898
F,1087,-0.3197,13.7961,0.129
F,1088,-0.3198,13.8023,0.12902
F,1089,-0.3198,13.8085,0.12905
F,1090,-0.3198,13.8147,0.12907
F,1091,-0.3199,13.8209,0.12909
F,1092,-0.3199,13.8271,0.12911
F,1093,-0.32,13.8333,0.12913
F,1094,-0.32,13.8395,0.12915
F,1095,-0.3201,13.8456,0.12918
F,1096,-0.3201,13.8518,0.1292
F,1097,-0.3202,13.858,0.12922
F,1098,-0.3202,13.8642,0.12924
F,1099,-0.3203,13.8704,0.12926
F,1100,-0.3203,13.8766,0.12929
F,1101,-0.3204,13.8828,0.12931
F,1102,-0.3204,13.8889,0.12933
F,1103,-0.3205,13.8951,0.12935
F,1104,-0.3205,13.9013,0.12937
F,1105,-0.3206,13.9075,0.1294
F,1106,-0.3206,13.9137,0.12942
F,1107,-0.3207,13.9199,0.12944
F,1108,-0.3207,13.9261,0.12946
F,1109,-0.3208,13.9322,0.12948
F,1110,-0.3208,13.9384,0.12951
F,1111,-0.3208,13.9446,0.12953
F,1112,-0.3209,13.9508,0.12955
F,1113,-0.3209,13.957,0.12957
F,1114,-0.321,13.9632,0.1296
F,1115,-0.321,13.9693,0.12962
F,1116,-0.3211,13.9755,0.12964
F,1117,-0.3211,13.9817,0.12967
F,1118,-0.3212,13.9879,0.12969
F,1119,-0.3212,13.9941,0.12971
F,1120,-0.3213,14.0003,0.12973
F,1121,-0.3213,14.0064,0.12976
F,1122,-0.3214,14.0126,0.12978
F,1123,-0.3214,14.0188,0.1298
F,1124,-0.3215,14.025,0.12982
F,1125,-0.3215,14.0312,0.12985
F,1126,-0.3216,14.0373,0.12987
F,1127,-0.3216,14.0435,0.12989
F,1128,-0.3216,14.0497,0.12992
F,1129,-0.3217,14.0559,0.12994
F,1130,-0.3217,14.0621,0.12996
F,1131,-0.3218,14.0682,0.12999
F,1132,-0.3218,14.0744,0.13001
F,1133,-0.3219,14.0806,0.13003
F,1134,-0.3219,14.0868,0.13006
F,1135,-0.322,14.093,0.13008
F,1136,-0.322,14.0991,0.1301
F,1137,-0.3221,14.1053,0.13013
F,1138,-0.3221,14.1115,0.13015
F,1139,-0.3222,14.1177,0.13017
F,1140,-0.3222,14.1238,0.1302
F,1141,-0.3222,14.13,0.13022
F,1142,-0.3223,14.1362,0.13024
F,1143,-0.3223,14.1424,0.13027
F,1144,-0.3224,14.1485,0.13029
F,1145,-0.3224,14.1547,0.13032
F,1146,-0.3225,14.1609,0.13034
F,1147,-0.3225,14.1671,0.13036
F,1148,-0.3226,14.1732,0.13039
F,1149,-0.3226,14.1794,0.13041
F,1150,-0.3227,14.1856,0.13043
F,1151,-0.3227,14.1917,0.13046
F,1152,-0.3227,14.1979,0.13048
F,1153,-0.3228,14.2041,0.13051
F,1154,-0.3228,14.2103,0.13053
F,1155,-0.3229,14.2164,0.13055
F,1156,-0.3229,14.2226,0.13058
F,1157,-0.323,14.2288,0.1306
F,1158,-0.323,14.2349,0.13063
F,1159,-0.3231,14.2411,0.13065
F,1160,-0.3231,14.2473,0.13068
F,1161,-0.3232,14.2534,0.1307
F,1162,-0.3232,14.2596,0.13072
F,1163,-0.3232,14.2658,0.13075
F,1164,-0.3233,14.2719,0.13077
F,1165,-0.3233,14.2781,0.1308
F,1166,-0.3234,14.2843,0.13082
F,1167,-0.3234,14.2904,0.13085
F,1168,-0.3235,14.2966,0.13087
F,1169,-0.3235,14.3028,0.1309
F,1170,-0.3236,14.3089,0.13092
F,1171,-0.3236,14.3151,0.13095
F,1172,-0.3237,14.3213,0.13097
F,1173,-0.3237,14.3274,0.13099
F,1174,-0.3237,14.3336,0.13102
F,1175,-0.3238,14.3397,0.13104
F,1176,-0.3238,14.3459,0.13107
F,1177,-0.3239,14.3521,0.13109
F,1178,-0.3239,14.3582,0.13112
F,1179,-0.324,14.3644,0.13114
F,1180,-0.324,14.3705,0.13117
F,1181,-0.3241,14.3767,0.13119
F,1182,-0.3241,14.3829,0.13122
F,1183,-0.3241,14.389,0.13124
F,1184,-0.3242,14.3952,0.13127
F,1185,-0.3242,14.4013,0.13129
F,1186,-0.3243,14.4075,0.13132
F,1187,-0.3243,14.4136,0.13134
F,1188,-0.3244,14.4198,0.13137
F,1189,-0.3244,14.4259,0.1314
F,1190,-0.3245,14.4321,0.13142
F,1191,-0.3245,14.4382,0.13145
F,1192,-0.3245,14.4444,0.13147
F,1193,-0.3246,14.4505,0.1315
F,1194,-0.3246,14.4567,0.13152
F,1195,-0.3247,14.4628,0.13155
F,1196,-0.3247,14.469,0.13157
F,1197,-0.3248,14.4751,0.1316
F,1198,-0.3248,14.4813,0.13162
F,1199,-0.3249,14.4874,0.13165
F,1200,-0.3249,14.4936,0.13167
F,1201,-0.3249,14.4997,0.1317
F,1202,-0.325,14.5059,0.13173
F,1203,-0.325,14.512,0.13175
F,1204,-0.3251,14.5181,0.13178
F,1205,-0.3251,14.5243,0.1318
F,1206,-0.3252,14.5304,0.13183
F,1207,-0.3252,14.5366,0.13185
F,1208,-0.3253,14.5427,0.13188
F,1209,-0.3253,14.5488,0.13191
F,1210,-0.3253,14.555,0.13193
F,1211,-0.3254,14.5611,0.13196
F,1212,-0.3254,14.5673,0.13198
F,1213,-0.3255,14.5734,0.13201
F,1214,-0.3255,14.5795,0.13204
F,1215,-0.3256,14.5857,0.13206
F,1216,-0.3256,14.5918,0.13209
F,1217,-0.3257,14.5979,0.13211
F,1218,-0.3257,14.6041,0.13214
F,1219,-0.3257,14.6102,0.13217
F,1220,-0.3258,14.6163,0.13219
F,1221,-0.3258,14.6225,0.13222
F,1222,-0.3259,14.6286,0.13225
F,1223,-0.3259,14.6347,0.13227
F,1224,-0.326,14.6408,0.1323
F,1225,-0.326,14.647,0.13232
F,1226,-0.3261,14.6531,0.13235
F,1227,-0.3261,14.6592,0.13238
F,1228,-0.3261,14.6653,0.1324
F,1229,-0.3262,14.6715,0.13243
F,1230,-0.3262,14.6776,0.13246
F,1231,-0.3263,14.6837,0.13248
F,1232,-0.3263,14.6898,0.13251
F,1233,-0.3264,14.696,0.13254
F,1234,-0.3264,14.7021,0.13256
F,1235,-0.3264,14.7082,0.13259
F,1236,-0.3265,14.7143,0.13262
F,1237,-0.3265,14.7204,0.13264
F,1238,-0.3266,14.7265,0.13267
F,1239,-0.3266,14.7327,0.13269
F,1240,-0.3267,14.7388,0.13272
F,1241,-0.3267,14.7449,0.13275
F,1242,-0.3268,14.751,0.13278
F,1243,-0.3268,14.7571,0.1328
F,1244,-0.3268,14.7632,0.13283
F,1245,-0.3269,14.7693,0.13286
F,1246,-0.3269,14.7754,0.13288
F,1247,-0.327,14.7816,0.13291
F,1248,-0.327,14.7877,0.13294
F,1249,-0.3271,14.7938,0.13296
F,1250,-0.3271,14.7999,0.13299
F,1251,-0.3271,14.806,0.13302
F,1252,-0.3272,14.8121,0.13304
F,1253,-0.3272,14.8182,0.13307
F,1254,-0.3273,14.8243,0.1331
F,1255,-0.3273,14.8304,0.13312
F,1256,-0.3274,14.8365,0.13315
F,1257,-0.3274,14.8426,0.13318
F,1258,-0.3274,14.8487,0.13321
F,1259,-0.3275,14.8548,0.13323
F,1260,-0.3275,14.8609,0.13326
F,1261,-0.3276,14.867,0.13329
F,1262,-0.3276,14.8731,0.13331
F,1263,-0.3277,14.8792,0.13334
F,1264,-0.3277,14.8853,0.13337
F,1265,-0.3278,14.8913,0.13339
F,1266,-0.3278,14.8974,0.13342
F,1267,-0.3278,14.9035,0.13345
F,1268,-0.3279,14.9096,0.13348
F,1269,-0.3279,14.9157,0.1335
F,1270,-0.328,14.9218,0.13353
F,1271,-0.328,14.9279,0.13356
F,1272,-0.3281,14.934,0.13359
F,1273,-0.3281,14.94,0.13361
F,1274,-0.3281,14.9461,0.13364
F,1275,-0.3282,14.9522,0.13367
F,1276,-0.3282,14.9583,0.13369
F,1277,-0.3283,14.9644,0.13372
F,1278,-0.3283,14.9704,0.13375
F,1279,-0.3284,14.9765,0.13378
F,1280,-0.3284,14.9826,0.1338
F,1281,-0.3284,14.9887,0.13383
F,1282,-0.3285,14.9948,0.13386
F,1283,-0.3285,15.0008,0.13389
F,1284,-0.3286,15.0069,0.13391
F,1285,-0.3286,15.013,0.13394
F,1286,-0.3287,15.019,0.13397
F,1287,-0.3287,15.0251,0.134
F,1288,-0.3287,15.0312,0.13402
F,1289,-0.3288,15.0373,0.13405
F,1290,-0.3288,15.0433,0.13408
F,1291,-0.3289,15.0494,0.13411
F,1292,-0.3289,15.0555,0.13413
F,1293,-0.329,15.0615,0.13416
F,1294,-0.329,15.0676,0.13419
F,1295,-0.329,15.0736,0.13422
F,1296,-0.3291,15.0797,0.13425
F,1297,-0.3291,15.0858,0.13427
F,1298,-0.3292,15.0918,0.1343
F,1299,-0.3292,15.0979,0.13433
F,1300,-0.3293,15.1039,0.13436
F,1301,-0.3293,15.11,0.13438
F,1302,-0.3293,15.1161,0.13441
F,1303,-0.3294,15.1221,0.13444
F,1304,-0.3294,15.1282,0.13447
F,1305,-0.3295,15.1342,0.13449
F,1306,-0.3295,15.1403,0.13452
F,1307,-0.3296,15.1463,0.13455
F,1308,-0.3296,15.1524,0.13458
F,1309,-0.3296,15.1584,0.13461
F,1310,-0.3297,15.1645,0.13463
F,1311,-0.3297,15.1705,0.13466
F,1312,-0.3298,15.1766,0.13469
F,1313,-0.3298,15.1826,0.13472
F,1314,-0.3299,15.1887,0.13474
F,1315,-0.3299,15.1947,0.13477
F,1316,-0.3299,15.2008,0.1348
F,1317,-0.33,15.2068,0.13483
F,1318,-0.33,15.2128,0.13486
F,1319,-0.3301,15.2189,0.13488
F,1320,-0.3301,15.2249,0.13491
F,1321,-0.3302,15.231,0.13494
F,1322,-0.3302,15.237,0.13497
F,1323,-0.3302,15.243,0.135
F,1324,-0.3303,15.2491,0.13502
F,1325,-0.3303,15.2551,0.13505
F,1326,-0.3304,15.2611,0.13508
F,1327,-0.3304,15.2672,0.13511
F,1328,-0.3305,15.2732,0.13514
F,1329,-0.3305,15.2792,0.13516
F,1330,-0.3305,15.2853,0.13519
F,1331,-0.3306,15.2913,0.13522
F,1332,-0.3306,15.2973,0.13525
F,1333,-0.3307,15.3034,0.13527
F,1334,-0.3307,15.3094,0.1353
F,1335,-0.3308,15.3154,0.13533
F,1336,-0.3308,15.3214,0.13536
F,1337,-0.3308,15.3275,0.13539
F,1338,-0.3309,15.3335,0.13541
F,1339,-0.3309,15.3395,0.13544
F,1340,-0.331,15.3455,0.13547
F,1341,-0.331,15.3516,0.1355
F,1342,-0.3311,15.3576,0.13553
F,1343,-0.3311,15.3636,0.13555
F,1344,-0.3311,15.3696,0.13558
F,1345,-0.3312,15.3756,0.13561
F,1346,-0.3312,15.3817,0.13564
F,1347,-0.3313,15.3877,0.13567
F,1348,-0.3313,15.3937,0.13569
F,1349,-0.3314,15.3997,0.13572
F,1350,-0.3314,15.4057,0.13575
F,1351,-0.3314,15.4117,0.13578
F,1352,-0.3315,15.4178,0.13581
F,1353,-0.3315,15.4238,0.13584
F,1354,-0.3316,15.4298,0.13586
F,1355,-0.3316,15.4358,0.13589
F,1356,-0.3317,15.4418,0.13592
F,1357,-0.3317,15.4478,0.13595
F,1358,-0.3317,15.4538,0.13598
F,1359,-0.3318,15.4598,0.136
F,1360,-0.3318,15.4658,0.13603
F,1361,-0.3319,15.4719,0.13606
F,1362,-0.3319,15.4779,0.13609
F,1363,-0.332,15.4839,0.13612
F,1364,-0.332,15.4899,0.13614
F,1365,-0.332,15.4959,0.13617
F,1366,-0.3321,15.5019,0.1362
F,1367,-0.3321,15.5079,0.13623
F,1368,-0.3322,15.5139,0.13626
F,1369,-0.3322,15.5199,0.13628
F,1370,-0.3322,15.5259,0.13631
F,1371,-0.3323,15.5319,0.13634
F,1372,-0.3323,15.5379,0.13637
F,1373,-0.3324,15.5439,0.1364
F,1374,-0.3324,15.5499,0.13642
F,1375,-0.3325,15.5559,0.13645
F,1376,-0.3325,15.5619,0.13648
F,1377,-0.3325,15.5679,0.13651
F,1378,-0.3326,15.5739,0.13654
F,1379,-0.3326,15.5799,0.13656
F,1380,-0.3327,15.5859,0.13659
F,1381,-0.3327,15.5918,0.13662
F,1382,-0.3328,15.5978,0.13665
F,1383,-0.3328,15.6038,0.13668
F,1384,-0.3328,15.6098,0.1367
F,1385,-0.3329,15.6158,0.13673
F,1386,-0.3329,15.6218,0.13676
F,1387,-0.333,15.6278,0.13679
F,1388,-0.333,15.6338,0.13682
F,1389,-0.3331,15.6398,0.13684
F,1390,-0.3331,15.6458,0.13687
F,1391,-0.3331,15.6517,0.1369
F,1392,-0.3332,15.6577,0.13693
F,1393,-0.3332,15.6637,0.13696
F,1394,-0.3333,15.6697,0.13698
F,1395,-0.3333,15.6757,0.13701
F,1396,-0.3334,15.6817,0.13704
F,1397,-0.3334,15.6877,0.13707
F,1398,-0.3334,15.6936,0.1371
F,1399,-0.3335,15.6996,0.13712
F,1400,-0.3335,15.7056,0.13715
F,1401,-0.3336,15.7116,0.13718
F,1402,-0.3336,15.7176,0.13721
F,1403,-0.3337,15.7236,0.13724
F,1404,-0.3337,15.7295,0.13726
F,1405,-0.3337,15.7355,0.13729
F,1406,-0.3338,15.7415,0.13732
F,1407,-0.3338,15.7475,0.13735
F,1408,-0.3339,15.7534,0.13737
F,1409,-0.3339,15.7594,0.1374
F,1410,-0.3339,15.7654,0.13743
F,1411,-0.334,15.7714,0.13746
F,1412,-0.334,15.7774,0.13749
F,1413,-0.3341,15.7833,0.13751
F,1414,-0.3341,15.7893,0.13754
F,1415,-0.3342,15.7953,0.13757
F,1416,-0.3342,15.8013,0.1376
F,1417,-0.3342,15.8072,0.13763
F,1418,-0.3343,15.8132,0.13765
F,1419,-0.3343,15.8192,0.13768
F,1420,-0.3344,15.8252,0.13771
F,1421,-0.3344,15.8311,0.13774
F,1422,-0.3345,15.8371,0.13776
F,1423,-0.3345,15.8431,0.13779
F,1424,-0.3345,15.849,0.13782
F,1425,-0.3346,15.855,0.13785
F,1426,-0.3346,15.861,0.13788
F,1427,-0.3347,15.8669,0.1379
F,1428,-0.3347,15.8729,0.13793
F,1429,-0.3348,15.8789,0.13796
F,1430,-0.3348,15.8849,0.13799
F,1431,-0.3348,15.8908,0.13801
F,1432,-0.3349,15.8968,0.13804
F,1433,-0.3349,15.9028,0.13807
F,1434,-0.335,15.9087,0.1381
F,1435,-0.335,15.9147,0.13813
F,1436,-0.3351,15.9207,0.13815
F,1437,-0.3351,15.9266,0.13818
F,1438,-0.3351,15.9326,0.13821
F,1439,-0.3352,15.9386,0.13824
F,1440,-0.3352,15.9445,0.13826
F,1441,-0.3353,15.9505,0.13829
F,1442,-0.3353,15.9565,0.13832
F,1443,-0.3354,15.9624,0.13835
F,1444,-0.3354,15.9684,0.13838
F,1445,-0.3354,15.9744,0.1384
F,1446,-0.3355,15.9803,0.13843
F,1447,-0.3355,15.9863,0.13846
F,1448,-0.3356,15.9922,0.13849
F,1449,-0.3356,15.9982,0.13851
F,1450,-0.3357,16.0042,0.13854
F,1451,-0.3357,16.0101,0.13857
F,1452,-0.3357,16.0161,0.1386
F,1453,-0.3358,16.0221,0.13862
F,1454,-0.3358,16.028,0.13865
F,1455,-0.3359,16.034,0.13868
F,1456,-0.3359,16.0399,0.13871
F,1457,-0.3359,16.0459,0.13873
F,1458,-0.336,16.0519,0.13876
F,1459,-0.336,16.0578,0.13879
F,1460,-0.3361,16.0638,0.13882
F,1461,-0.3361,16.0697,0.13884
F,1462,-0.3362,16.0757,0.13887
F,1463,-0.3362,16.0817,0.1389
F,1464,-0.3362,16.0876,0.13893
F,1465,-0.3363,16.0936,0.13895
F,1466,-0.3363,16.0995,0.13898
F,1467,-0.3364,16.1055,0.13901
F,1468,-0.3364,16.1115,0.13904
F,1469,-0.3365,16.1174,0.13907
F,1470,-0.3365,16.1234,0.13909
F,1471,-0.3365,16.1293,0.13912
F,1472,-0.3366,16.1353,0.13915
F,1473,-0.3366,16.1413,0.13918
F,1474,-0.3367,16.1472,0.1392
F,1475,-0.3367,16.1532,0.13923
F,1476,-0.3368,16.1591,0.13926
F,1477,-0.3368,16.1651,0.13928
F,1478,-0.3368,16.171,0.13931
F,1479,-0.3369,16.177,0.13934
F,1480,-0.3369,16.1829,0.13937
F,1481,-0.337,16.1889,0.13939
F,1482,-0.337,16.1949,0.13942
F,1483,-0.3371,16.2008,0.13945
F,1484,-0.3371,16.2068,0.13948
F,1485,-0.3371,16.2127,0.1395
F,1486,-0.3372,16.2187,0.13953
F,1487,-0.3372,16.2246,0.13956
F,1488,-0.3373,16.2306,0.13959
F,1489,-0.3373,16.2365,0.13961
F,1490,-0.3374,16.2425,0.13964
F,1491,-0.3374,16.2485,0.13967
F,1492,-0.3374,16.2544,0.1397
F,1493,-0.3375,16.2604,0.13972
F,1494,-0.3375,16.2663,0.13975
F,1495,-0.3376,16.2723,0.13978
F,1496,-0.3376,16.2782,0.1398
F,1497,-0.3377,16.2842,0.13983
F,1498,-0.3377,16.2901,0.13986
F,1499,-0.3377,16.2961,0.13989
F,1500,-0.3378,16.302,0.13991
F,1501,-0.3378,16.308,0.13994
F,1502,-0.3379,16.314,0.13997
F,1503,-0.3379,16.3199,0.14
F,1504,-0.338,16.3259,0.14002
F,1505,-0.338,16.3318,0.14005
F,1506,-0.338,16.3378,0.14008
F,1507,-0.3381,16.3437,0.1401
F,1508,-0.3381,16.3497,0.14013
F,1509,-0.3382,16.3556,0.14016
F,1510,-0.3382,16.3616,0.14019
F,1511,-0.3383,16.3675,0.14021
F,1512,-0.3383,16.3735,0.14024
F,1513,-0.3383,16.3794,0.14027
F,1514,-0.3384,16.3854,0.14029
F,1515,-0.3384,16.3913,0.14032
F,1516,-0.3385,16.3973,0.14035
F,1517,-0.3385,16.4032,0.14038
F,1518,-0.3386,16.4092,0.1404
F,1519,-0.3386,16.4151,0.14043
F,1520,-0.3386,16.4211,0.14046
F,1521,-0.3387,16.427,0.14048
F,1522,-0.3387,16.433,0.14051
F,1523,-0.3388,16.4389,0.14054
F,1524,-0.3388,16.4449,0.14056
F,1525,-0.3389,16.4508,0.14059
F,1526,-0.3389,16.4568,0.14062
F,1527,-0.3389,16.4627,0.14065
F,1528,-0.339,16.4687,0.14067
F,1529,-0.339,16.4746,0.1407
F,1530,-0.3391,16.4806,0.14073
F,1531,-0.3391,16.4865,0.14075
F,1532,-0.3392,16.4925,0.14078
F,1533,-0.3392,16.4984,0.14081
F,1534,-0.3392,16.5044,0.14083
F,1535,-0.3393,16.5103,0.14086
F,1536,-0.3393,16.5163,0.14089
F,1537,-0.3394,16.5222,0.14091
F,1538,-0.3394,16.5282,0.14094
F,1539,-0.3395,16.5341,0.14097
F,1540,-0.3395,16.5401,0.141
F,1541,-0.3396,16.546,0.14102
F,1542,-0.3396,16.552,0.14105
F,1543,-0.3396,16.5579,0.14108
F,1544,-0.3397,16.5639,0.1411
F,1545,-0.3397,16.5698,0.14113
F,1546,-0.3398,16.5758,0.14116
F,1547,-0.3398,16.5817,0.14118
F,1548,-0.3399,16.5876,0.14121
F,1549,-0.3399,16.5936,0.14124
F,1550,-0.3399,16.5995,0.14126
F,1551,-0.34,16.6055,0.14129
F,1552,-0.34,16.6114,0.14132
F,1553,-0.3401,16.6174,0.14134
F,1554,-0.3401,16.6233,0.14137
F,1555,-0.3402,16.6293,0.1414
F,1556,-0.3402,16.6352,0.14142
F,1557,-0.3402,16.6412,0.14145
F,1558,-0.3403,16.6471,0.14148
F,1559,-0.3403,16.653,0.1415
F,1560,-0.3404,16.659,0.14153
F,1561,-0.3404,16.6649,0.14156
F,1562,-0.3405,16.6709,0.14158
F,1563,-0.3405,16.6768,0.14161
F,1564,-0.3405,16.6828,0.14164
F,1565,-0.3406,16.6887,0.14166
F,1566,-0.3406,16.6947,0.14169
F,1567,-0.3407,16.7006,0.14172
F,1568,-0.3407,16.7065,0.14174
F,1569,-0.3408,16.7125,0.14177
F,1570,-0.3408,16.7184,0.14179
F,1571,-0.3408,16.7244,0.14182
F,1572,-0.3409,16.7303,0.14185
F,1573,-0.3409,16.7363,0.14187
F,1574,-0.341,16.7422,0.1419
F,1575,-0.341,16.7481,0.14193
F,1576,-0.3411,16.7541,0.14195
F,1577,-0.3411,16.76,0.14198
F,1578,-0.3412,16.766,0.14201
F,1579,-0.3412,16.7719,0.14203
F,1580,-0.3412,16.7778,0.14206
F,1581,-0.3413,16.7838,0.14209
F,1582,-0.3413,16.7897,0.14211
F,1583,-0.3414,16.7957,0.14214
F,1584,-0.3414,16.8016,0.14216
F,1585,-0.3415,16.8075,0.14219
F,1586,-0.3415,16.8135,0.14222
F,1587,-0.3415,16.8194,0.14224
F,1588,-0.3416,16.8254,0.14227
F,1589,-0.3416,16.8313,0.1423
F,1590,-0.3417,16.8372,0.14232
F,1591,-0.3417,16.8432,0.14235
F,1592,-0.3418,16.8491,0.14237
F,1593,-0.3418,16.855,0.1424
F,1594,-0.3418,16.861,0.14243
F,1595,-0.3419,16.8669,0.14245
F,1596,-0.3419,16.8729,0.14248
F,1597,-0.342,16.8788,0.14251
F,1598,-0.342,16.8847,0.14253
F,1599,-0.3421,16.8907,0.14256
F,1600,-0.3421,16.8966,0.14258
F,1601,-0.3421,16.9025,0.14261
F,1602,-0.3422,16.9085,0.14264
F,1603,-0.3422,16.9144,0.14266
F,1604,-0.3423,16.9203,0.14269
F,1605,-0.3423,16.9263,0.14271
F,1606,-0.3424,16.9322,0.14274
F,1607,-0.3424,16.9381,0.14277
F,1608,-0.3425,16.9441,0.14279
F,1609,-0.3425,16.95,0.14282
F,1610,-0.3425,16.9559,0.14284
F,1611,-0.3426,16.9619,0.14287
F,1612,-0.3426,16.9678,0.1429
F,1613,-0.3427,16.9737,0.14292
F,1614,-0.3427,16.9796,0.14295
F,1615,-0.3428,16.9856,0.14297
F,1616,-0.3428,16.9915,0.143
F,1617,-0.3428,16.9974,0.14303
F,1618,-0.3429,17.0034,0.14305
F,1619,-0.3429,17.0093,0.14308
F,1620,-0.343,17.0152,0.1431
F,1621,-0.343,17.0211,0.14313
F,1622,-0.3431,17.0271,0.14315
F,1623,-0.3431,17.033,0.14318
F,1624,-0.3431,17.0389,0.14321
F,1625,-0.3432,17.0448,0.14323
F,1626,-0.3432,17.0508,0.14326
F,1627,-0.3433,17.0567,0.14328
F,1628,-0.3433,17.0626,0.14331
F,1629,-0.3434,17.0685,0.14334
F,1630,-0.3434,17.0744,0.14336
F,1631,-0.3434,17.0804,0.14339
F,1632,-0.3435,17.0863,0.14341
F,1633,-0.3435,17.0922,0.14344
F,1634,-0.3436,17.0981,0.14346
F,1635,-0.3436,17.104,0.14349
