sex,x,L,M,S
F,1567,1,104.7547,0.0424
F,1568,1,104.7735,0.0424
F,1569,1,104.7922,0.04241
F,1570,1,104.811,0.04241
F,1571,1,104.8297,0.04241
F,1572,1,104.8484,0.04242
F,1573,1,104.8672,0.04242
F,1574,1,104.8859,0.04243
F,1575,1,104.9046,0.04243
F,1576,1,104.9233,0.04244
F,1577,1,104.942,0.04244
F,1578,1,104.9607,0.04244
F,1579,1,104.9794,0.04245
F,1580,1,104.9981,0.04245
F,1581,1,105.0167,0.04246
F,1582,1,105.0354,0.04246
F,1583,1,105.0541,0.04247
F,1584,1,105.0727,0.04247
F,1585,1,105.0914,0.04247
F,1586,1,105.11,0.04248
F,1587,1,105.1287,0.04248
F,1588,1,105.1473,0.04249
F,1589,1,105.166,0.04249
F,1590,1,105.1846,0.0425
F,1591,1,105.2032,0.0425
F,1592,1,105.2218,0.0425
F,1593,1,105.2404,0.04251
F,1594,1,105.259,0.04251
F,1595,1,105.2776,0.04252
F,1596,1,105.2962,0.04252
F,1597,1,105.3148,0.04253
F,1598,1,105.3334,0.04253
F,1599,1,105.352,0.04253
F,1600,1,105.3705,0.04254
F,1601,1,105.3891,0.04254
F,1602,1,105.4076,0.04255
F,1603,1,105.4262,0.04255
F,1604,1,105.4447,0.04256
F,1605,1,105.4633,0.04256
F,1606,1,105.4818,0.04256
F,1607,1,105.5003,0.04257
F,1608,1,105.5189,0.04257
F,1609,1,105.5374,0.04258
F,1610,1,105.5559,0.04258
F,1611,1,105.5744,0.04259
F,1612,1,105.5929,0.04259
F,1613,1,105.6114,0.04259
F,1614,1,105.6299,0.0426
F,1615,1,105.6483,0.0426
F,1616,1,105.6668,0.04261
F,1617,1,105.6853,0.04261
F,1618,1,105.7037,0.04262
F,1619,1,105.7222,0.04262
F,1620,1,105.7406,0.04262
F,1621,1,105.7591,0.04263
F,1622,1,105.7775,0.04263
F,1623,1,105.796,0.04264
F,1624,1,105.8144,0.04264
F,1625,1,105.8328,0.04264
F,1626,1,105.8512,0.04265
F,1627,1,105.8696,0.04265
F,1628,1,105.888,0.04266
F,1629,1,105.9064,0.04266
F,1630,1,105.9248,0.04267
F,1631,1,105.9432,0.04267
F,1632,1,105.9616,0.04267
F,1633,1,105.98,0.04268
F,1634,1,105.9983,0.04268
F,1635,1,106.0167,0.04269
F,1636,1,106.0351,0.04269
F,1637,1,106.0534,0.0427
F,1638,1,106.0718,0.0427
F,1639,1,106.0901,0.0427
F,1640,1,106.1084,0.04271
F,1641,1,106.1268,0.04271
F,1642,1,106.1451,0.04272
F,1643,1,106.1634,0.04272
F,1644,1,106.1817,0.04272
F,1645,1,106.2,0.04273
F,1646,1,106.2183,0.04273
F,1647,1,106.2366,0.04274
F,1648,1,106.2549,0.04274
F,1649,1,106.2732,0.04275
F,1650,1,106.2915,0.04275
F,1651,1,106.3097,0.04275
F,1652,1,106.328,0.04276
F,1653,1,106.3463,0.04276
F,1654,1,106.3645,0.04277
F,1655,1,106.3828,0.04277
F,1656,1,106.401,0.04277
F,1657,1,106.4192,0.04278
F,1658,1,106.4375,0.04278
F,1659,1,106.4557,0.04279
F,1660,1,106.4739,0.04279
F,1661,1,106.4921,0.0428
F,1662,1,106.5103,0.0428
F,1663,1,106.5285,0.0428
F,1664,1,106.5467,0.04281
F,1665,1,106.5649,0.04281
F,1666,1,106.5831,0.04282
F,1667,1,106.6013,0.04282
F,1668,1,106.6195,0.04282
F,1669,1,106.6376,0.04283
F,1670,1,106.6558,0.04283
F,1671,1,106.6739,0.04284
F,1672,1,106.6921,0.04284
F,1673,1,106.7102,0.04285
F,1674,1,106.7284,0.04285
F,1675,1,106.7465,0.04285
F,1676,1,106.7646,0.04286
F,1677,1,106.7828,0.04286
F,1678,1,106.8009,0.04287
F,1679,1,106.819,0.04287
F,1680,1,106.8371,0.04287
F,1681,1,106.8552,0.04288
F,1682,1,106.8733,0.04288
F,1683,1,106.8914,0.04289
F,1684,1,106.9094,0.04289
F,1685,1,106.9275,0.04289
F,1686,1,106.9456,0.0429
F,1687,1,106.9636,0.0429
F,1688,1,106.9817,0.04291
F,1689,1,106.9998,0.04291
F,1690,1,107.0178,0.04292
F,1691,1,107.0358,0.04292
F,1692,1,107.0539,0.04292
F,1693,1,107.0719,0.04293
F,1694,1,107.0899,0.04293
F,1695,1,107.1079,0.04294
F,1696,1,107.126,0.04294
F,1697,1,107.144,0.04294
F,1698,1,107.162,0.04295
F,1699,1,107.1799,0.04295
F,1700,1,107.1979,0.04296
F,1701,1,107.2159,0.04296
F,1702,1,107.2339,0.04296
F,1703,1,107.2519,0.04297
F,1704,1,107.2698,0.04297
F,1705,1,107.2878,0.04298
F,1706,1,107.3057,0.04298
F,1707,1,107.3237,0.04299
F,1708,1,107.3416,0.04299
F,1709,1,107.3596,0.04299
F,1710,1,107.3775,0.043
F,1711,1,107.3954,0.043
F,1712,1,107.4133,0.04301
F,1713,1,107.4312,0.04301
F,1714,1,107.4492,0.04301
F,1715,1,107.4671,0.04302
F,1716,1,107.4849,0.04302
F,1717,1,107.5028,0.04303
F,1718,1,107.5207,0.04303
F,1719,1,107.5386,0.04303
F,1720,1,107.5565,0.04304
F,1721,1,107.5743,0.04304
F,1722,1,107.5922,0.04305
F,1723,1,107.61,0.04305
F,1724,1,107.6279,0.04305
F,1725,1,107.6457,0.04306
F,1726,1,107.6636,0.04306
F,1727,1,107.6814,0.04307
F,1728,1,107.6992,0.04307
F,1729,1,107.717,0.04308
F,1730,1,107.7349,0.04308
F,1731,1,107.7527,0.04308
F,1732,1,107.7705,0.04309
F,1733,1,107.7883,0.04309
F,1734,1,107.806,0.0431
F,1735,1,107.8238,0.0431
F,1736,1,107.8416,0.0431
F,1737,1,107.8594,0.04311
F,1738,1,107.8772,0.04311
F,1739,1,107.8949,0.04312
F,1740,1,107.9127,0.04312
F,1741,1,107.9304,0.04312
F,1742,1,107.9482,0.04313
F,1743,1,107.9659,0.04313
F,1744,1,107.9836,0.04314
F,1745,1,108.0014,0.04314
F,1746,1,108.0191,0.04314
F,1747,1,108.0368,0.04315
F,1748,1,108.0545,0.04315
F,1749,1,108.0722,0.04316
F,1750,1,108.0899,0.04316
F,1751,1,108.1076,0.04316
F,1752,1,108.1253,0.04317
F,1753,1,108.143,0.04317
F,1754,1,108.1607,0.04318
F,1755,1,108.1783,0.04318
F,1756,1,108.196,0.04318
F,1757,1,108.2137,0.04319
F,1758,1,108.2313,0.04319
F,1759,1,108.249,0.0432
F,1760,1,108.2666,0.0432
F,1761,1,108.2842,0.04321
F,1762,1,108.3019,0.04321
F,1763,1,108.3195,0.04321
F,1764,1,108.3371,0.04322
F,1765,1,108.3547,0.04322
F,1766,1,108.3723,0.04323
F,1767,1,108.3899,0.04323
F,1768,1,108.4075,0.04323
F,1769,1,108.4251,0.04324
F,1770,1,108.4427,0.04324
F,1771,1,108.4603,0.04325
F,1772,1,108.4779,0.04325
F,1773,1,108.4954,0.04325
F,1774,1,108.513,0.04326
F,1775,1,108.5306,0.04326
F,1776,1,108.5481,0.04327
F,1777,1,108.5657,0.04327
F,1778,1,108.5832,0.04327
F,1779,1,108.6008,0.04328
F,1780,1,108.6183,0.04328
F,1781,1,108.6358,0.04329
F,1782,1,108.6533,0.04329
F,1783,1,108.6709,0.04329
F,1784,1,108.6884,0.0433
F,1785,1,108.7059,0.0433
F,1786,1,108.7234,0.04331
F,1787,1,108.7409,0.04331
F,1788,1,108.7583,0.04331
F,1789,1,108.7758,0.04332
F,1790,1,108.7933,0.04332
F,1791,1,108.8108,0.04333
F,1792,1,108.8282,0.04333
F,1793,1,108.8457,0.04333
F,1794,1,108.8632,0.04334
F,1795,1,108.8806,0.04334
F,1796,1,108.8981,0.04335
F,1797,1,108.9155,0.04335
F,1798,1,108.9329,0.04335
F,1799,1,108.9504,0.04336
F,1800,1,108.9678,0.04336
F,1801,1,108.9852,0.04337
F,1802,1,109.0026,0.04337
F,1803,1,109.02,0.04337
F,1804,1,109.0374,0.04338
F,1805,1,109.0548,0.04338
F,1806,1,109.0722,0.04339
F,1807,1,109.0896,0.04339
F,1808,1,109.107,0.04339
F,1809,1,109.1244,0.0434
F,1810,1,109.1417,0.0434
F,1811,1,109.1591,0.04341
F,1812,1,109.1764,0.04341
F,1813,1,109.1938,0.04341
F,1814,1,109.2112,0.04342
F,1815,1,109.2285,0.04342
F,1816,1,109.2458,0.04343
F,1817,1,109.2632,0.04343
F,1818,1,109.2805,0.04343
F,1819,1,109.2978,0.04344
F,1820,1,109.3151,0.04344
F,1821,1,109.3324,0.04345
F,1822,1,109.3498,0.04345
F,1823,1,109.3671,0.04345
F,1824,1,109.3844,0.04346
F,1825,1,109.4016,0.04346
F,1826,1,109.4189,0.04346
F,1827,1,109.4362,0.04347
F,1828,1,109.4535,0.04347
F,1829,1,109.4708,0.04348
F,1830,1,109.488,0.04348
F,1831,1,109.5053,0.04348
F,1832,1,109.5225,0.04349
F,1833,1,109.5398,0.04349
F,1834,1,109.557,0.0435
F,1835,1,109.5743,0.0435
F,1836,1,109.5915,0.0435
F,1837,1,109.6088,0.04351
F,1838,1,109.626,0.04351
F,1839,1,109.6432,0.04352
F,1840,1,109.6604,0.04352
F,1841,1,109.6776,0.04352
F,1842,1,109.6948,0.04353
F,1843,1,109.712,0.04353
F,1844,1,109.7292,0.04354
F,1845,1,109.7464,0.04354
F,1846,1,109.7636,0.04354
F,1847,1,109.7808,0.04355
F,1848,1,109.798,0.04355
F,1849,1,109.8151,0.04356
F,1850,1,109.8323,0.04356
F,1851,1,109.8494,0.04356
F,1852,1,109.8666,0.04357
F,1853,1,109.8837,0.04357
F,1854,1,109.9009,0.04358
F,1855,1,109.918,0.04358
F,1856,1,109.9352,0.04358
